고객ID,년월,사용량(㎥),요금(원),납부상태
CUST000056,2024-05,158.08,186719,납부
CUST000056,2024-06,198.88,220706,납부
CUST000056,2024-07,186.4,172043,납부
CUST000056,2024-08,96.21,97947,납부
CUST000056,2024-09,178.5,190860,납부
CUST000056,2024-10,268.39,291647,납부
CUST000056,2024-11,333.23,391696,납부
CUST000056,2024-12,189.51,214060,납부
CUST000057,2024-01,142.48,141871,연체
CUST000057,2024-02,181.6,166122,납부
CUST000057,2024-03,144.87,147840,납부
CUST000057,2024-04,149.5,162550,납부
CUST000057,2024-05,123.9,135901,납부
CUST000057,2024-06,149.29,166624,납부
CUST000057,2024-07,159.69,159160,납부
CUST000057,2024-08,142.53,164345,연체
CUST000057,2024-09,96.22,93865,납부
CUST000057,2024-10,181.15,211828,납부
CUST000057,2024-11,125.45,143331,연체
CUST000057,2024-12,188.35,193674,납부
CUST000058,2024-01,156.17,172621,납부
CUST000058,2024-02,213.26,201713,납부
CUST000058,2024-03,187.95,185204,납부
CUST000058,2024-04,109.53,108762,납부
CUST000058,2024-05,195.03,193508,납부
CUST000058,2024-06,156.68,176404,납부
CUST000058,2024-07,130.61,131483,납부
CUST000058,2024-08,37.8,41803,납부
CUST000058,2024-09,165.17,176656,납부
CUST000058,2024-10,157.3,144823,연체
CUST000058,2024-11,186.08,222132,납부
CUST000058,2024-12,82.71,92425,납부
CUST000059,2024-01,30.46,32872,납부
CUST000059,2024-02,18.94,18987,납부
CUST000059,2024-03,24.61,24795,납부
CUST000059,2024-04,13.56,13172,면제
CUST000059,2024-05,17.38,18130,연체
CUST000059,2024-06,30.04,27229,납부
CUST000059,2024-07,18.68,21395,납부
CUST000059,2024-08,31.64,31268,납부
CUST000059,2024-09,37.02,40311,납부
CUST000059,2024-10,32.44,37337,납부
CUST000059,2024-11,34.92,32159,납부
CUST000059,2024-12,41.95,38794,납부
CUST000060,2024-01,236.25,225606,납부
CUST000060,2024-02,203.72,196276,납부
CUST000060,2024-03,257.71,294950,연체
CUST000060,2024-04,257.8,237992,납부
CUST000060,2024-05,199.1,190580,납부
CUST000060,2024-06,318.96,326052,납부
CUST000060,2024-07,177.34,161017,납부
CUST000060,2024-08,275.95,319237,면제
CUST000060,2024-09,138.59,163756,납부
CUST000060,2024-10,285.3,329042,납부
CUST000060,2024-11,175.32,167576,납부
CUST000060,2024-12,59.94,67933,연체
CUST000061,2024-01,459.14,425145,납부
CUST000061,2024-02,763.33,772716,납부
CUST000061,2024-03,517.92,486394,납부
CUST000061,2024-04,678.38,755001,납부
CUST000061,2024-05,368.73,404407,연체
CUST000061,2024-06,504.63,468284,납부
CUST000061,2024-07,457.22,501198,납부
CUST000061,2024-08,579.8,625550,납부
CUST000061,2024-09,469.33,527189,납부
CUST000061,2024-10,486.41,535645,납부
CUST000061,2024-11,494.03,490099,납부
CUST000061,2024-12,708.14,650655,납부
CUST000062,2024-01,152.69,147475,납부
CUST000062,2024-02,190.34,183509,납부
CUST000062,2024-03,154.0,153464,납부
CUST000062,2024-04,78.86,81697,연체
CUST000062,2024-05,195.26,187211,납부
CUST000062,2024-06,158.44,169955,납부
CUST000062,2024-07,199.97,225048,연체
CUST000062,2024-08,177.17,180618,납부
CUST000062,2024-09,106.11,104694,납부
CUST000062,2024-10,155.74,158695,납부
CUST000062,2024-11,153.21,165942,납부
CUST000062,2024-12,140.4,154179,납부
CUST000063,2024-01,394.9,455278,납부
CUST000063,2024-02,440.73,423304,납부
CUST000063,2024-03,513.16,585175,납부
CUST000063,2024-04,565.19,544290,납부
CUST000063,2024-05,669.52,713573,납부
CUST000063,2024-06,674.11,755480,납부
CUST000063,2024-07,631.94,627306,납부
CUST000063,2024-08,447.73,497332,면제
CUST000063,2024-09,214.19,246916,납부
CUST000063,2024-10,242.8,271776,납부
CUST000063,2024-11,648.06,753609,연체
CUST000063,2024-12,260.25,242699,납부
CUST000064,2024-01,33.73,37213,납부
CUST000064,2024-02,29.72,26985,납부
CUST000064,2024-03,27.72,28519,연체
CUST000064,2024-04,44.57,43968,납부
CUST000064,2024-05,25.66,24198,납부
CUST000064,2024-06,34.56,33566,납부
CUST000064,2024-07,37.21,36298,납부
CUST000064,2024-08,21.82,26077,납부
CUST000064,2024-09,16.69,15566,납부
CUST000064,2024-10,21.73,22021,납부
CUST000064,2024-11,31.66,28796,납부
CUST000064,2024-12,41.88,38390,납부
CUST000065,2024-01,104.96,120268,연체
CUST000065,2024-02,177.57,203129,납부
CUST000065,2024-03,185.83,185126,납부
CUST000065,2024-04,157.48,142183,납부
CUST000065,2024-05,185.27,210595,연체
CUST000065,2024-06,185.04,173077,납부
CUST000065,2024-07,164.81,152439,납부
CUST000065,2024-08,238.57,251958,연체
CUST000065,2024-09,188.97,198195,납부
CUST000065,2024-10,216.36,202462,납부
CUST000065,2024-11,63.66,58141,납부
CUST000065,2024-12,78.38,83470,납부
CUST000066,2024-01,118.85,133290,납부
CUST000066,2024-02,208.06,191678,납부
CUST000066,2024-03,148.65,166028,납부
CUST000066,2024-04,120.66,116462,납부
CUST000066,2024-05,155.36,156747,납부
CUST000066,2024-06,43.86,49355,납부
CUST000066,2024-07,63.86,71129,연체
CUST000066,2024-08,85.75,94326,납부
CUST000066,2024-09,177.78,163238,납부
CUST000066,2024-10,205.03,186857,납부
CUST000066,2024-11,126.05,127976,연체
CUST000066,2024-12,191.74,220712,납부
CUST000067,2024-01,166.16,150348,납부
CUST000067,2024-02,179.4,177204,납부
CUST000067,2024-03,227.94,247250,납부
CUST000067,2024-04,132.5,129205,납부
CUST000067,2024-05,189.21,221240,면제
CUST000067,2024-06,184.08,201443,연체
CUST000067,2024-07,182.22,218487,납부
CUST000067,2024-08,205.44,226965,납부
CUST000067,2024-09,297.08,306271,납부
CUST000067,2024-10,128.14,128187,납부
CUST000067,2024-11,115.88,132485,납부
CUST000067,2024-12,188.38,181440,납부
CUST000068,2024-01,29.85,29338,납부
CUST000068,2024-02,20.47,21200,납부
CUST000068,2024-03,26.24,24032,납부
CUST000068,2024-04,27.42,30558,납부
CUST000068,2024-05,40.52,47838,납부
CUST000068,2024-06,38.88,37231,납부
CUST000068,2024-07,32.78,35153,납부
CUST000068,2024-08,33.5,32893,납부
CUST000068,2024-09,15.44,14236,납부
CUST000068,2024-10,33.65,33309,납부
CUST000068,2024-11,32.31,34558,연체
CUST000068,2024-12,27.16,28481,연체
CUST000069,2024-01,210.9,248898,납부
CUST000069,2024-02,255.87,258348,납부
CUST000069,2024-03,295.61,334649,납부
CUST000069,2024-04,238.43,246358,납부
CUST000069,2024-05,142.79,167248,납부
CUST000069,2024-06,227.11,224257,연체
CUST000069,2024-07,174.53,182974,납부
CUST000069,2024-08,197.78,236464,납부
CUST000069,2024-09,225.17,207848,납부
CUST000069,2024-10,103.81,122250,연체
CUST000069,2024-11,122.89,111897,납부
CUST000069,2024-12,129.97,137828,납부
CUST000070,2024-01,60.5,57722,납부
CUST000070,2024-02,151.37,145516,납부
CUST000070,2024-03,157.7,186111,납부
CUST000070,2024-04,51.88,54473,연체
CUST000070,2024-05,78.24,79748,납부
CUST000070,2024-06,178.29,208112,납부
CUST000070,2024-07,140.54,136301,납부
CUST000070,2024-08,126.83,122569,납부
CUST000070,2024-09,133.96,130460,연체
CUST000070,2024-10,130.69,147252,납부
CUST000070,2024-11,80.99,86883,납부
CUST000070,2024-12,123.29,139759,연체
CUST000071,2024-01,27.65,32173,납부
CUST000071,2024-02,29.63,34325,납부
CUST000071,2024-03,26.45,26396,연체
CUST000071,2024-04,28.98,26307,납부
CUST000071,2024-05,29.2,27789,납부
CUST000071,2024-06,27.08,31503,납부
CUST000071,2024-07,35.61,33570,납부
CUST000071,2024-08,15.79,16796,납부
CUST000071,2024-09,29.14,32969,연체
CUST000071,2024-10,48.21,45061,납부
CUST000071,2024-11,22.14,25312,납부
CUST000071,2024-12,25.94,27111,납부
CUST000072,2024-01,153.88,175024,납부
CUST000072,2024-02,119.21,116775,납부
CUST000072,2024-03,180.81,189176,납부
CUST000072,2024-04,54.9,61249,연체
CUST000072,2024-05,235.76,272701,납부
CUST000072,2024-06,154.92,178234,납부
CUST000072,2024-07,170.2,197614,연체
CUST000072,2024-08,106.27,116167,납부
CUST000072,2024-09,201.15,213137,납부
CUST000072,2024-10,112.23,114257,면제
CUST000072,2024-11,180.72,163061,납부
CUST000072,2024-12,155.03,172883,납부
CUST000073,2024-01,28.66,26315,납부
CUST000073,2024-02,16.33,16558,납부
CUST000073,2024-03,20.46,24487,납부
CUST000073,2024-04,15.51,16491,면제
CUST000073,2024-05,29.9,33154,납부
CUST000073,2024-06,34.6,35716,납부
CUST000073,2024-07,47.09,52921,납부
CUST000073,2024-08,30.45,35404,납부
CUST000073,2024-09,33.72,34575,납부
CUST000073,2024-10,27.05,28792,납부
CUST000073,2024-11,33.15,33719,납부
CUST000073,2024-12,41.55,48561,납부
CUST000074,2024-01,133.8,146081,연체
CUST000074,2024-02,192.02,181557,납부
CUST000074,2024-03,184.59,195240,납부
CUST000074,2024-04,185.51,209118,납부
CUST000074,2024-05,118.65,142261,납부
CUST000074,2024-06,206.22,187114,납부
CUST000074,2024-07,143.93,159270,납부
CUST000074,2024-08,147.03,141296,납부
CUST000074,2024-09,145.65,156077,면제
CUST000074,2024-10,141.82,164893,연체
CUST000074,2024-11,125.06,115424,납부
CUST000074,2024-12,115.64,106499,납부
CUST000075,2024-01,377.21,451600,납부
CUST000075,2024-02,379.33,436638,납부
CUST000075,2024-03,552.16,653681,납부
CUST000075,2024-04,633.02,682776,납부
CUST000075,2024-05,640.55,764784,납부
CUST000075,2024-06,460.37,468284,납부
CUST000075,2024-07,559.47,511038,납부
CUST000075,2024-08,644.2,583128,납부
CUST000075,2024-09,450.4,513272,납부
CUST000075,2024-10,195.76,185494,납부
CUST000075,2024-11,395.05,473848,납부
CUST000075,2024-12,325.15,378852,연체
CUST000076,2024-01,307.85,298685,납부
CUST000076,2024-02,349.38,385672,납부
CUST000076,2024-03,519.35,549697,연체
CUST000076,2024-04,145.45,147511,연체
CUST000076,2024-05,740.7,873346,연체
CUST000076,2024-06,442.72,406009,납부
CUST000076,2024-07,104.62,114278,연체
CUST000076,2024-08,366.59,342297,납부
CUST000076,2024-09,502.76,597973,납부
CUST000076,2024-10,497.84,463594,납부
CUST000076,2024-11,349.62,407729,면제
CUST000076,2024-12,704.0,751418,납부
CUST000077,2024-01,241.94,249661,납부
CUST000077,2024-02,99.5,91551,납부
CUST000077,2024-03,211.63,228661,납부
CUST000077,2024-04,116.45,118369,납부
CUST000077,2024-05,194.62,232824,납부
CUST000077,2024-06,275.73,301885,납부
CUST000077,2024-07,256.67,303572,면제
CUST000077,2024-08,224.73,221278,납부
CUST000077,2024-09,328.3,310975,연체
CUST000077,2024-10,100.92,118372,납부
CUST000077,2024-11,157.53,174093,납부
CUST000077,2024-12,174.04,204122,납부
CUST000078,2024-01,621.8,568157,연체
CUST000078,2024-02,798.71,869303,면제
CUST000078,2024-03,772.54,708315,납부
CUST000078,2024-04,548.46,619424,납부
CUST000078,2024-05,390.59,465827,면제
CUST000078,2024-06,607.97,560959,연체
CUST000078,2024-07,651.25,652187,면제
CUST000078,2024-08,331.75,308680,납부
CUST000078,2024-09,226.02,247185,납부
CUST000078,2024-10,386.69,431156,면제
CUST000078,2024-11,555.43,559810,납부
CUST000078,2024-12,546.89,577030,납부
CUST000079,2024-01,134.92,122972,납부
CUST000079,2024-02,163.98,161368,납부
CUST000079,2024-03,106.74,125918,납부
CUST000079,2024-04,156.09,174874,납부
CUST000079,2024-05,78.55,75412,납부
CUST000079,2024-06,187.81,193832,납부
CUST000079,2024-07,204.41,186784,납부
CUST000079,2024-08,199.29,203974,납부
CUST000079,2024-09,128.66,146166,연체
CUST000079,2024-10,226.95,245056,납부
CUST000079,2024-11,229.07,229353,납부
CUST000079,2024-12,184.86,207112,연체
CUST000080,2024-01,205.46,195492,납부
CUST000080,2024-02,174.68,185093,납부
CUST000080,2024-03,86.8,98731,납부
CUST000080,2024-04,190.95,198423,납부
CUST000080,2024-05,132.48,119920,납부
CUST000080,2024-06,154.63,148246,납부
CUST000080,2024-07,128.58,128284,납부
CUST000080,2024-08,180.6,211752,납부
CUST000080,2024-09,106.41,115908,납부
CUST000080,2024-10,230.54,230975,납부
CUST000080,2024-11,76.55,72326,납부
CUST000080,2024-12,182.39,186873,납부
CUST000081,2024-01,390.96,410776,납부
CUST000081,2024-02,408.74,457262,납부
CUST000081,2024-03,641.19,752246,면제
CUST000081,2024-04,534.76,605335,연체
CUST000081,2024-05,394.94,356214,납부
CUST000081,2024-06,407.78,481681,납부
CUST000081,2024-07,698.48,823013,납부
CUST000081,2024-08,610.29,726905,납부
CUST000081,2024-09,589.18,598045,납부
CUST000081,2024-10,188.86,211432,납부
CUST000081,2024-11,382.9,404602,납부
CUST000081,2024-12,686.62,621257,납부
CUST000082,2024-01,201.16,240370,납부
CUST000082,2024-02,234.96,252600,납부
CUST000082,2024-03,175.38,171551,연체
CUST000082,2024-04,260.93,264162,납부
CUST000082,2024-05,296.38,289354,납부
CUST000082,2024-06,131.57,120655,납부
CUST000082,2024-07,169.87,174298,납부
CUST000082,2024-08,289.08,277686,납부
CUST000082,2024-09,366.31,433958,납부
CUST000082,2024-10,95.9,103570,납부
CUST000082,2024-11,264.75,254595,납부
CUST000082,2024-12,202.82,223439,납부
CUST000083,2024-01,640.6,609709,납부
CUST000083,2024-02,270.55,282651,납부
CUST000083,2024-03,515.82,587369,납부
CUST000083,2024-04,587.05,608270,연체
CUST000083,2024-05,462.11,443520,납부
CUST000083,2024-06,557.41,652217,납부
CUST000083,2024-07,697.21,790360,납부
CUST000083,2024-08,644.02,657379,면제
CUST000083,2024-09,721.81,724329,납부
CUST000083,2024-10,608.04,594260,납부
CUST000083,2024-11,527.27,582621,납부
CUST000083,2024-12,773.65,835248,납부
CUST000084,2024-01,15.63,17422,납부
CUST000084,2024-02,36.66,35855,납부
CUST000084,2024-03,41.45,46062,납부
CUST000084,2024-04,39.44,40139,납부
CUST000084,2024-05,23.96,26540,납부
CUST000084,2024-06,25.68,30341,납부
CUST000084,2024-07,40.04,37932,납부
CUST000084,2024-08,27.35,31060,납부
CUST000084,2024-09,22.66,24977,납부
CUST000084,2024-10,37.32,42964,납부
CUST000084,2024-11,20.87,19216,납부
CUST000084,2024-12,36.54,34738,납부
CUST000085,2024-01,23.51,25162,납부
CUST000085,2024-02,19.19,19446,납부
CUST000085,2024-03,22.81,24246,납부
CUST000085,2024-04,13.69,15564,납부
CUST000085,2024-05,12.23,13387,면제
CUST000085,2024-06,19.7,20751,면제
CUST000085,2024-07,26.79,26651,납부
CUST000085,2024-08,19.76,20348,납부
CUST000085,2024-09,26.65,31072,납부
CUST000085,2024-10,23.8,26517,납부
CUST000085,2024-11,16.43,16605,납부
CUST000085,2024-12,26.21,26350,납부
CUST000086,2024-01,48.4,50680,연체
CUST000086,2024-02,21.23,22590,납부
CUST000086,2024-03,31.75,29639,납부
CUST000086,2024-04,33.39,37931,납부
CUST000086,2024-05,49.37,53791,납부
CUST000086,2024-06,46.07,50868,납부
CUST000086,2024-07,16.94,16061,납부
CUST000086,2024-08,39.33,43202,납부
CUST000086,2024-09,43.23,49462,납부
CUST000086,2024-10,16.29,16867,납부
CUST000086,2024-11,48.46,51129,면제
CUST000086,2024-12,35.62,32646,납부
CUST000087,2024-01,339.79,404047,연체
CUST000087,2024-02,445.6,445972,납부
CUST000087,2024-03,701.1,762961,납부
CUST000087,2024-04,521.51,588758,납부
CUST000087,2024-05,639.25,749544,납부
CUST000087,2024-06,503.36,544835,면제
CUST000087,2024-07,343.81,328277,연체
CUST000087,2024-08,320.83,360405,납부
CUST000087,2024-09,788.13,837691,납부
CUST000087,2024-10,507.2,580925,납부
CUST000087,2024-11,463.57,454886,납부
CUST000087,2024-12,537.68,542697,납부
CUST000088,2024-01,583.05,601133,납부
CUST000088,2024-02,665.56,609543,납부
CUST000088,2024-03,719.56,814717,납부
CUST000088,2024-04,697.17,778573,납부
CUST000088,2024-05,825.1,989790,납부
CUST000088,2024-06,665.1,702987,납부
CUST000088,2024-07,264.98,242267,납부
CUST000088,2024-08,522.72,523113,납부
CUST000088,2024-09,449.43,532629,납부
CUST000088,2024-10,480.24,549606,납부
CUST000088,2024-11,494.26,529942,납부
CUST000088,2024-12,638.67,715304,납부
CUST000089,2024-01,395.91,428309,납부
CUST000089,2024-02,432.93,402100,납부
CUST000089,2024-03,695.14,641493,납부
CUST000089,2024-04,508.82,583514,납부
CUST000089,2024-05,618.21,647880,납부
CUST000089,2024-06,428.1,510713,연체
CUST000089,2024-07,358.18,357356,납부
CUST000089,2024-08,444.18,402529,납부
CUST000089,2024-09,920.13,829756,납부
CUST000089,2024-10,573.7,520598,납부
CUST000089,2024-11,314.35,297792,납부
CUST000089,2024-12,598.34,700202,납부
CUST000090,2024-01,39.22,38955,면제
CUST000090,2024-02,14.02,15766,납부
CUST000090,2024-03,46.99,47106,납부
CUST000090,2024-04,18.97,19317,연체
CUST000090,2024-05,23.56,27461,납부
CUST000090,2024-06,31.95,31096,납부
CUST000090,2024-07,41.84,43823,납부
CUST000090,2024-08,50.45,50199,납부
CUST000090,2024-09,34.57,38001,납부
CUST000090,2024-10,24.75,25846,납부
CUST000090,2024-11,44.21,40802,연체
CUST000090,2024-12,34.56,41196,납부
CUST000091,2024-01,301.88,301430,납부
CUST000091,2024-02,192.08,225669,면제
CUST000091,2024-03,191.18,185392,납부
CUST000091,2024-04,215.86,222854,납부
CUST000091,2024-05,285.27,322002,납부
CUST000091,2024-06,111.09,127122,납부
CUST000091,2024-07,347.17,317932,납부
CUST000091,2024-08,262.3,286304,연체
CUST000091,2024-09,200.05,212783,납부
CUST000091,2024-10,251.13,266523,납부
CUST000091,2024-11,204.25,239530,납부
CUST000091,2024-12,205.94,217743,납부
CUST000092,2024-01,158.51,151363,납부
CUST000092,2024-02,138.77,150367,납부
CUST000092,2024-03,239.07,260626,납부
CUST000092,2024-04,136.95,160208,납부
CUST000092,2024-05,117.2,137898,납부
CUST000092,2024-06,150.44,159241,납부
CUST000092,2024-07,156.44,152096,납부
CUST000092,2024-08,83.01,88766,연체
CUST000092,2024-09,163.1,182289,납부
CUST000092,2024-10,184.76,187597,납부
CUST000092,2024-11,142.32,141510,납부
CUST000092,2024-12,187.64,193390,납부
CUST000093,2024-01,5.0,5383,납부
CUST000093,2024-02,332.92,360859,연체
CUST000093,2024-03,515.0,470082,면제
CUST000093,2024-04,581.72,646733,납부
CUST000093,2024-05,513.95,570482,납부
CUST000093,2024-06,637.64,725291,연체
CUST000093,2024-07,490.55,581355,납부
CUST000093,2024-08,572.44,527335,납부
CUST000093,2024-09,591.46,598484,납부
CUST000093,2024-10,542.08,489849,납부
CUST000093,2024-11,505.43,578839,납부
CUST000093,2024-12,391.26,414049,납부
CUST000094,2024-01,201.83,186436,납부
CUST000094,2024-02,137.0,124591,납부
CUST000094,2024-03,331.85,301550,납부
CUST000094,2024-04,272.12,313358,납부
CUST000094,2024-05,215.27,237160,납부
CUST000094,2024-06,139.09,160873,연체
CUST000094,2024-07,217.42,244265,납부
CUST000094,2024-08,218.8,241467,납부
CUST000094,2024-09,124.54,126130,연체
CUST000094,2024-10,271.18,245455,납부
CUST000094,2024-11,201.78,241773,납부
CUST000094,2024-12,203.93,185644,납부
CUST000095,2024-01,130.3,129468,납부
CUST000095,2024-02,71.34,73437,납부
CUST000095,2024-03,201.35,199165,납부
CUST000095,2024-04,171.87,189065,납부
CUST000095,2024-05,153.14,166375,납부
CUST000095,2024-06,202.87,208908,납부
CUST000095,2024-07,151.26,173006,납부
CUST000095,2024-08,74.17,79906,납부
CUST000095,2024-09,168.75,180237,납부
CUST000095,2024-10,147.12,142560,납부
CUST000095,2024-11,139.2,159939,납부
CUST000095,2024-12,150.5,165333,납부
CUST000096,2024-01,175.82,203734,납부
CUST000096,2024-02,141.82,134320,납부
CUST000096,2024-03,211.79,252012,납부
